ID,TAXONOMY
118015,
118016,2084N0400X
118017,2084N0400X
118018,
118019,
118020,
118021,
118022,
118023,
118024,
118025,
118026,
118027,
118028,207R00000X
118029,
118030,
118031,
118032,
118033,207R00000X
118034,
118035,
118036,
118037,
118038,
118039,
118040,207R00000X
118041,2084N0400X
118042,207Q00000X
118043,207Q00000X
118044,
118045,
118046,
118047,
118048,207R00000X
118049,
118050,174400000X
118051,2084N0600X
118052,207Q00000X
118053,207R00000X
118054,
118055,2084P0804X
118056,2084N0402X
118057,207QA0505X
118058,
118059,
118060,
118061,207R00000X
118062,
118063,
118064,
118065,
118066,
118067,
118068,
118069,
118070,207Q00000X
118071,
118072,
118073,
118074,
118075,
118076,
118077,
118078,363AM0700X
118079,207Q00000X
118080,
118081,2084N0402X
118082,207P00000X
118083,
118084,
118085,
118086,
118087,
118088,
118089,
118090,2084N0400X
118091,
118092,
118093,
118094,2084N0400X
118095,
118096,
118097,
118098,208000000X
118099,207R00000X
118100,
118101,
118102,
118103,2084P0800X
118104,
118105,2084N0600X
118106,
118107,
118108,
118109,
118110,
118111,
118112,
118113,207Q00000X
118114,
118115,2084P0800X
118116,
118117,
118118,
118119,
118120,
118121,
118122,
118123,207QS1201X
118124,2084P0800X
118125,2084P0800X
118126,
118127,207Q00000X
118128,
118129,
118130,
118131,
118132,
118133,
118134,
118135,
118136,
118137,
118138,
118139,
118140,
118141,
118142,
118143,
118144,
118145,
118146,
118147,
118148,
118149,2084N0400X
118150,2084P0800X
118151,
118152,207Q00000X
118153,
118154,
118155,
118156,
118157,
118158,2084N0400X
118159,207RI0011X
118160,
118161,
118162,
118163,
118164,2084P0800X
118165,
118166,
118167,
118168,
118169,
118170,
118171,207R00000X
118172,
118173,207Q00000X
118174,
118175,
118176,
118177,
118178,
118179,207Q00000X
118180,
118181,
118182,
118183,
118184,
118185,207R00000X
118186,
118187,
118188,
118189,
118190,
118191,
118192,
118193,
118194,2084N0600X
118195,
118196,
118197,
118198,
118199,
118200,
118201,
118202,
118203,
118204,
118205,
118206,
118207,207R00000X
118208,207Q00000X
118209,
118210,
118211,
118212,
118213,207Q00000X
118214,2084N0400X
118215,
118216,
118217,
118218,2084N0400X
118219,2084N0400X
118220,
118221,
118222,
118223,
118224,
118225,2084P0800X
118226,
118227,2084P0800X
118228,
118229,
118230,
118231,
118232,
118233,
118234,2084N0400X
118235,
118236,
118237,
118238,2084P0800X
118239,
118240,
118241,
118242,
118243,
118244,
118245,
118246,
118247,2084N0400X
118248,2084P0800X
118249,
118250,
118251,
118252,
118253,
118254,
118255,
118256,
118257,
118258,
118259,
118260,2084N0400X
118261,
118262,208000000X
118263,207Q00000X
118264,2084N0400X
118265,2084P0800X
118266,2084N0400X
118267,
118268,207R00000X
118269,
118270,2084N0400X
118271,
118272,207N00000X
118273,
118274,207RC0000X
118275,2084P0800X
118276,
118277,
118278,
118279,
118280,
118281,
118282,
118283,207Q00000X
118284,2084P0804X
118285,2084P0800X
118286,208000000X
118287,
118288,
118289,
118290,
118291,207RA0401X
118292,
118293,
118294,
118295,207Q00000X
118296,
118297,207T00000X
118298,2084P0800X
118299,
118300,
118301,207Q00000X
118302,
118303,
118304,
118305,
118306,
118307,
118308,
118309,
118310,
118311,2084P0800X
118312,
118313,
118314,2084N0400X
118315,
118316,
118317,
118318,2084P0800X
118319,
118320,
118321,207P00000X
118322,2084P0804X
118323,
118324,
118325,
118326,
118327,
118328,
118329,
118330,2084P0800X
118331,
118332,207Q00000X
118333,
118334,
118335,
118336,
118337,2084P0800X
118338,
118339,208000000X
118340,2084N0400X
118341,
118342,
118343,
118344,
118345,207W00000X
118346,
118347,
118348,
118349,
118350,2084P0800X
118351,
118352,2084P0800X
118353,
118354,2084N0400X
118355,207RH0003X
118356,
118357,
118358,
118359,207RN0300X
118360,
118361,
118362,207R00000X
118363,
118364,
118365,
118366,2084P0800X
118367,2084A2900X
118368,2084P0800X
118369,
118370,
118371,
118372,
118373,
118374,2084N0600X
118375,
118376,
118377,
118378,
118379,
118380,
118381,
118382,
118383,
118384,
118385,
118386,207RG0100X
118387,
118388,
118389,2084N0400X
118390,
118391,
118392,
118393,
118394,
118395,207R00000X
118396,
118397,
118398,
118399,207RR0500X
118400,
118401,
118402,
118403,
118404,
118405,2084N0400X
118406,
118407,
118408,2084P0800X
118409,207V00000X
118410,207RG0100X
118411,
118412,
118413,
118414,
118415,
118416,
118417,
118418,207V00000X
118419,
118420,
118421,
118422,207P00000X
118423,
118424,208000000X
118425,
118426,207Q00000X
118427,2084P0800X
118428,
118429,2084N0400X
118430,
118431,2084P0800X
118432,
118433,
118434,207Q00000X
118435,
118436,
118437,
118438,
118439,
118440,
118441,2084P0800X
118442,
118443,
118444,207X00000X
118445,
118446,2084P0800X
118447,
118448,
118449,
118450,
118451,
118452,2084N0400X
118453,207Q00000X
118454,
118455,
118456,
118457,207RG0100X
118458,
118459,2084N0400X
118460,
118461,
118462,2084P0800X
118463,
118464,207Q00000X
118465,
118466,
118467,207RG0100X
118468,
118469,
118470,
118471,2084N0400X
118472,2084N0400X
118473,
118474,
118475,
118476,
118477,
118478,
118479,
118480,
118481,
118482,207Q00000X
118483,207R00000X
118484,207RG0100X
118485,204D00000X
118486,2084P0800X
118487,207RG0300X
118488,
118489,
118490,2084P0800X
118491,
118492,2084P0800X
118493,
118494,2084N0400X
118495,
118496,
118497,2084P0800X
118498,
118499,
118500,
118501,
118502,2084P0800X
118503,2084N0400X
118504,
118505,
118506,
118507,207R00000X
118508,207R00000X
118509,2084N0400X
118510,
118511,
118512,
118513,
118514,2084P0800X
118515,2084F0202X
118516,
118517,
118518,207Q00000X
118519,2084N0400X
118520,
118521,
118522,
118523,
118524,
118525,
118526,207N00000X
118527,
118528,2084N0400X
118529,207T00000X
118530,
118531,2084P0800X
118532,207Q00000X
118533,2084P0800X
118534,
118535,207R00000X
118536,
118537,2084N0400X
118538,2084N0402X
118539,
118540,2084N0400X
118541,207Q00000X
118542,2084P0800X
118543,
118544,
118545,
118546,
118547,
118548,
118549,207T00000X
118550,2084P0800X
118551,
118552,
118553,
118554,
118555,2084P0800X
118556,
118557,
118558,
118559,
118560,
118561,
118562,
118563,
118564,
118565,
118566,2084P0800X
118567,2084P0800X
118568,
118569,
118570,
118571,
118572,207RX0202X
118573,363LF0000X
118574,
118575,
118576,2084P0800X
118577,2084N0400X
118578,
118579,
118580,
118581,
118582,
118583,
118584,
118585,
118586,
118587,
118588,2084P0800X
118589,
118590,
118591,2084N0400X
118592,
118593,
118594,
118595,
118596,
118597,207Q00000X
118598,2084P0800X
118599,2084P0800X
118600,2084P0800X
118601,
118602,
118603,
118604,
118605,2084P0800X
118606,
118607,
118608,
118609,207R00000X
118610,
118611,
118612,
118613,
118614,207Q00000X
118615,
118616,
118617,
118618,
118619,2084P0800X
118620,
118621,2084N0400X
118622,2084N0400X
118623,
118624,
118625,
118626,
118627,207Q00000X
118628,207R00000X
118629,
118630,2084N0400X
118631,
118632,207RC0000X
118633,
118634,
118635,
118636,
118637,207R00000X
118638,
118639,
118640,208000000X
118641,2084N0400X
118642,
118643,207Q00000X
118644,
118645,
118646,207RC0000X
118647,
118648,
118649,
118650,207Q00000X
118651,207T00000X
118652,
118653,
118654,
118655,
118656,
118657,2084P0800X
118658,207RI0200X
118659,208000000X
118660,
118661,
118662,2084P0800X
118663,
118664,
118665,2084P0800X
118666,
118667,2084N0400X
118668,
118669,
118670,
118671,
118672,
118673,
118674,207W00000X
118675,207Q00000X
118676,
118677,
118678,207Q00000X
118679,2084N0400X
118680,2084P0800X
118681,2084N0400X
118682,207R00000X
118683,
118684,
118685,
118686,
118687,207RC0000X
118688,
118689,
118690,
118691,
118692,
118693,
118694,
118695,2084N0400X
118696,
118697,2084N0400X
118698,
118699,
118700,2084P0800X
118701,
118702,
118703,
118704,
118705,
118706,
118707,
118708,
118709,
118710,207R00000X
118711,
118712,363LF0000X
118713,
118714,
118715,
118716,
118717,2084N0400X
118718,
118719,
118720,
118721,
118722,
118723,2084V0102X
118724,207Q00000X
118725,2084N0400X
118726,
118727,
118728,
118729,2084P0800X
118730,208100000X
118731,207RG0100X
118732,
118733,2084P0800X
118734,
118735,
118736,
118737,207Q00000X
118738,
118739,174400000X
118740,
118741,
118742,
118743,
118744,
118745,
118746,207RH0003X
118747,2084N0400X
118748,2084P0800X
118749,
118750,
118751,
118752,207RI0011X
118753,
118754,
118755,
118756,2084P0800X
118757,
118758,183500000X
118759,
118760,
118761,
118762,
118763,
118764,207T00000X
118765,
118766,
118767,2084P0800X
118768,
118769,207Q00000X
118770,
118771,
118772,
118773,
118774,
118775,
118776,
118777,
118778,2084P0800X
118779,
118780,
118781,
118782,
118783,
118784,
118785,
118786,
118787,
118788,2084P0800X
118789,
118790,2084F0202X
118791,207Q00000X
118792,
118793,174400000X
118794,
118795,
118796,
118797,
118798,
118799,
118800,
118801,207Q00000X
118802,207R00000X
118803,
118804,208VP0014X
118805,
118806,207W00000X
118807,2084P0800X
118808,
118809,
118810,
118811,
118812,207R00000X
118813,
118814,207QS1201X
118815,207R00000X
118816,
118817,
118818,
118819,
118820,
118821,2084N0400X
118822,207Q00000X
118823,
118824,208800000X
118825,2084S0012X
118826,
118827,2084N0400X
118828,
118829,
118830,207Q00000X
118831,2085R0001X
118832,
118833,207R00000X
118834,208000000X
118835,
118836,
118837,
118838,2084P0800X
118839,
118840,2084N0400X
118841,
118842,
118843,
118844,207Q00000X
118845,
118846,
118847,
118848,207RX0202X
118849,
118850,207Q00000X
118851,2084N0402X
118852,
118853,
118854,207R00000X
118855,
118856,
118857,
118858,
118859,207Q00000X
118860,
118861,
118862,
118863,
118864,
118865,
118866,
118867,
118868,
118869,
118870,
118871,207RH0003X
118872,2084P0800X
118873,207Q00000X
118874,207Q00000X
118875,
118876,
118877,
118878,
118879,
118880,207Q00000X
118881,
118882,
118883,2084P0800X
118884,
118885,2084N0402X
118886,
118887,
118888,
118889,
118890,
118891,
118892,
118893,
118894,
118895,
118896,
118897,
118898,207R00000X
118899,
118900,
118901,
118902,
118903,
118904,2084P0800X
118905,207RG0100X
118906,207ZP0105X
118907,
118908,2084N0400X
118909,207N00000X
118910,
118911,
118912,
118913,2084N0400X
118914,
118915,207R00000X
118916,
118917,
118918,
118919,207R00000X
118920,
118921,
118922,
118923,
118924,
118925,207RA0000X
118926,
118927,
118928,
118929,
118930,
118931,
118932,
118933,
118934,2085R0202X
118935,
118936,
118937,
118938,
118939,207Q00000X
118940,
118941,
118942,
118943,207T00000X
118944,2084P0800X
118945,
118946,
118947,2084N0400X
118948,
118949,
118950,207RC0000X
118951,
118952,
118953,
118954,
118955,
118956,
118957,
118958,
118959,
118960,207V00000X
118961,
118962,
118963,2084P0805X
118964,
118965,
118966,
118967,
118968,
118969,
118970,
118971,
118972,
118973,
118974,207T00000X
118975,
118976,
118977,
118978,
118979,
118980,
118981,2084N0600X
118982,
118983,
118984,
118985,
118986,
118987,2084N0400X
118988,207Q00000X
118989,
118990,
118991,
118992,
118993,2084P0800X
118994,207Q00000X
118995,
118996,
118997,2084N0400X
118998,
118999,
119000,
119001,
119002,2084P0800X
119003,
119004,363LP0808X
119005,
119006,207Q00000X
119007,
119008,
119009,
119010,
119011,207Q00000X
119012,207R00000X
119013,
119014,
119015,207RC0000X
119016,
119017,
119018,
119019,
119020,
119021,2084P0800X
119022,
119023,207N00000X
119024,
119025,207Q00000X
119026,
119027,
119028,2084N0400X
119029,2084N0400X
119030,
119031,
119032,
119033,207R00000X
119034,
119035,
119036,
119037,
119038,
119039,
119040,
119041,204D00000X
119042,
119043,
119044,
119045,
119046,
119047,
119048,
119049,
119050,207Q00000X
119051,
119052,
119053,
119054,
119055,
119056,
119057,
119058,
119059,
119060,
119061,
119062,207R00000X
119063,
119064,
119065,
119066,
119067,2084P0800X
119068,
119069,
119070,2084P0800X
119071,
119072,
119073,207Q00000X
119074,
119075,207Q00000X
119076,
119077,
119078,207Q00000X
119079,2084P0800X
119080,
119081,2084P0800X
119082,
119083,
119084,
119085,2084N0400X
119086,2084P0800X
119087,
119088,
119089,
119090,2084N0400X
119091,
119092,
119093,207R00000X
119094,2084N0400X
119095,
119096,2084N0402X
119097,
119098,208000000X
119099,
119100,
119101,
119102,2084N0400X
119103,2084N0400X
119104,
119105,
119106,2084P0800X
119107,2084P0800X
119108,
119109,
119110,
119111,
119112,
119113,
119114,
119115,2084P0800X
119116,
119117,
119118,
119119,
119120,
119121,
119122,
119123,
119124,
119125,
119126,
119127,
119128,
119129,2084N0400X
119130,
119131,
119132,
119133,2084P0800X
119134,
119135,
119136,
119137,
119138,
119139,207R00000X
119140,
119141,
119142,
119143,
119144,
119145,207RG0100X
119146,
119147,207Q00000X
119148,
119149,
119150,
119151,2084N0600X
119152,
119153,
119154,
119155,
119156,2084N0400X
119157,
119158,
119159,207R00000X
119160,
119161,
119162,2084P0800X
119163,207RG0300X
119164,2084N0400X
119165,
119166,
119167,2084P0800X
119168,
119169,
119170,207Q00000X
119171,390200000X
119172,2084N0400X
119173,
119174,
119175,
119176,
119177,
119178,
119179,
119180,
119181,
119182,
119183,
119184,
119185,
119186,
119187,207R00000X
119188,
119189,
119190,
119191,
119192,207N00000X
119193,
119194,
119195,207N00000X
119196,
119197,
119198,2084N0400X
119199,
119200,
119201,
119202,2084N0400X
119203,
119204,207R00000X
119205,
119206,
119207,163WP0808X
119208,2084P0800X
119209,
119210,
119211,
119212,
119213,
119214,
119215,2084P0800X
119216,
119217,2084P0800X
119218,208100000X
119219,
119220,
119221,
119222,
119223,
119224,
119225,2084P0800X
119226,
119227,
119228,
119229,207R00000X
119230,
119231,2084P0800X
119232,
119233,
119234,
119235,
119236,207R00000X
119237,
119238,
119239,2084P0800X
119240,
119241,
119242,
119243,
119244,2084P0800X
119245,2084P0802X
119246,
119247,
119248,
119249,
119250,
119251,207R00000X
119252,
119253,
119254,
119255,
119256,
119257,207Q00000X
119258,
119259,
119260,207Q00000X
119261,207RC0000X
119262,
119263,
119264,
119265,207Q00000X
119266,208000000X
119267,
119268,
119269,207N00000X
119270,
119271,
119272,
119273,
119274,
119275,
119276,
119277,
119278,
119279,
119280,
119281,
119282,208000000X
119283,
119284,2084N0400X
119285,2084N0400X
119286,
119287,
119288,
119289,
119290,
119291,
119292,
119293,
119294,2084N0400X
119295,
119296,
119297,
119298,
119299,
119300,
119301,
119302,2084N0402X
119303,
119304,
119305,
119306,
119307,
119308,
119309,
119310,
119311,
119312,207L00000X
119313,
119314,
119315,207RR0500X
119316,207Q00000X
119317,207R00000X
119318,
119319,207RG0100X
119320,
119321,
119322,
119323,2084P0800X
119324,207Q00000X
119325,
119326,2084P0804X
119327,2084P0800X
119328,207R00000X
119329,207L00000X
119330,
119331,207R00000X
119332,2084N0400X
119333,
119334,207Q00000X
119335,2084P0804X
119336,
119337,174400000X
119338,
119339,
119340,
119341,
119342,
119343,
119344,
119345,207T00000X
119346,
119347,2080P0008X
119348,
119349,
119350,207Q00000X
119351,
119352,
119353,
119354,
119355,2084P0800X
119356,2084N0400X
119357,2084N0400X
119358,
119359,2084P0800X
119360,
119361,
119362,
119363,
119364,207RG0300X
119365,207R00000X
119366,
119367,
119368,2084N0400X
119369,
119370,
119371,208000000X
119372,
119373,2084N0400X
119374,207Q00000X
119375,
119376,
119377,
119378,
119379,2084N0400X
119380,
119381,
119382,
119383,
119384,
119385,207R00000X
119386,
119387,207Q00000X
119388,
119389,
119390,
119391,
119392,
119393,207V00000X
119394,
119395,
119396,
119397,
119398,
119399,207R00000X
119400,2084P0800X
119401,
119402,
119403,
119404,
119405,
119406,
119407,
119408,
119409,
119410,
119411,207R00000X
119412,
119413,
119414,
119415,
119416,
119417,2084N0400X
119418,
119419,2084N0400X
119420,
119421,
119422,
119423,
119424,2084P0800X
119425,
119426,
119427,
119428,
119429,
119430,
119431,
119432,
119433,207N00000X
119434,
119435,2084P0800X
119436,
119437,
119438,
119439,2084N0600X
119440,
119441,
119442,
119443,
119444,
119445,
119446,
119447,
119448,
119449,207Q00000X
119450,2084P0800X
119451,
119452,
119453,
119454,
119455,
119456,
119457,
119458,
119459,
119460,
119461,2084N0400X
119462,
119463,2085R0001X
119464,
119465,
119466,207R00000X
119467,2084N0400X
119468,
119469,207RE0101X
119470,
119471,
119472,
119473,
119474,
119475,
119476,
119477,2084P0800X
119478,207R00000X
119479,
119480,2084N0400X
119481,207R00000X
119482,207V00000X
119483,
119484,
119485,
119486,
119487,
119488,
119489,
119490,
119491,
119492,
119493,207R00000X
119494,
119495,
119496,
119497,
119498,208200000X
119499,
119500,
119501,
119502,2084P0800X
119503,
119504,
119505,207Q00000X
119506,
119507,
119508,
119509,
119510,
119511,2084P0800X
119512,
119513,
119514,
119515,207W00000X
119516,
119517,2084N0402X
119518,
119519,
119520,
119521,2084N0400X
119522,
119523,207R00000X
119524,2084P0800X
119525,207VG0400X
119526,
119527,207Q00000X
119528,
119529,2084N0400X
119530,
119531,
119532,207RP1001X
119533,
119534,
119535,
119536,
119537,
119538,
119539,
119540,207Q00000X
119541,
119542,207Q00000X
119543,
119544,
119545,
119546,2084P0800X
119547,
119548,
119549,
119550,
119551,
119552,
119553,
119554,
119555,
119556,2084P0800X
119557,
119558,
119559,207RH0003X
119560,207Q00000X
119561,
119562,
119563,
119564,
119565,
119566,2084P0800X
119567,
119568,
119569,208000000X
119570,
119571,
119572,
119573,
119574,207Q00000X
119575,207Q00000X
119576,
119577,
119578,2084P0800X
119579,207R00000X
119580,
119581,2084N0400X
119582,2084P0800X
119583,
119584,2084P0800X
119585,
119586,
119587,
119588,
119589,2084N0400X
119590,
119591,
119592,
119593,
119594,
119595,2084N0400X
119596,207QG0300X
119597,
119598,2084P0800X
119599,
119600,
119601,
119602,
119603,
119604,2084P0800X
119605,207R00000X
119606,
119607,
119608,
119609,
119610,
119611,
119612,
119613,
119614,2084N0400X
119615,207RG0300X
119616,207N00000X
119617,
119618,
119619,207R00000X
119620,
119621,
119622,
119623,
119624,
119625,
119626,207RC0200X
119627,2085R0001X
119628,
119629,207T00000X
119630,
119631,207Q00000X
119632,2084N0400X
119633,
119634,207Q00000X
119635,
119636,
119637,
119638,
119639,
119640,
119641,
119642,
119643,207Q00000X
119644,
119645,207RI0011X
119646,
119647,
119648,2085R0001X
119649,207RG0100X
119650,
119651,
119652,2084P0800X
119653,
119654,
119655,
119656,2084N0402X
119657,
119658,
119659,
119660,
119661,
119662,207R00000X
119663,208000000X
119664,
119665,
119666,
119667,376K00000X
119668,
119669,
119670,207RC0000X
119671,
119672,2084P0800X
119673,
119674,2084P0800X
