ID,TAXONOMY,IS_HCP
117040,-1,1
117041,-1,0
117042,-1,0
117043,-1,0
117044,-1,0
117045,-1,0
117046,207Q00000X,1
117047,-1,0
117048,-1,0
117049,-1,0
117050,-1,0
117051,-1,0
117052,-1,0
117053,207R00000X,1
117054,-1,0
117055,-1,0
117056,-1,0
117057,207R00000X,1
117058,-1,0
117059,-1,0
117060,-1,0
117061,-1,0
117062,-1,0
117063,-1,0
117064,-1,0
117065,2084V0102X,1
117066,2085R0001X,1
117067,-1,0
117068,-1,0
117069,-1,0
117070,-1,0
117071,-1,0
117072,-1,0
117073,-1,0
117074,-1,0
117075,-1,0
117076,-1,0
117077,207Q00000X,1
117078,2084N0400X,1
117079,2084P0800X,1
117080,2084A0401X,1
117081,-1,0
117082,-1,0
117083,-1,0
117084,-1,0
117085,-1,0
117086,-1,0
117087,-1,0
117088,-1,0
117089,2084N0400X,1
117090,-1,0
117091,-1,0
117092,207Q00000X,1
117093,-1,0
117094,-1,0
117095,2084P0800X,1
117096,-1,0
117097,-1,0
117098,-1,0
117099,-1,0
117100,2084N0008X,1
117101,-1,0
117102,-1,0
117103,-1,0
117104,2080P0207X,1
117105,-1,0
117106,-1,0
117107,2084P0800X,1
117108,-1,0
117109,2084N0400X,1
117110,2084N0400X,1
117111,-1,0
117112,2084P0800X,1
117113,-1,0
117114,-1,0
117115,-1,0
117116,207R00000X,1
117117,-1,0
117118,-1,0
117119,-1,0
117120,-1,0
117121,-1,0
117122,-1,0
117123,-1,0
117124,-1,0
117125,-1,0
117126,2084N0400X,1
117127,-1,0
117128,2084P0800X,1
117129,-1,0
117130,-1,0
117131,-1,0
117132,-1,0
117133,-1,0
117134,-1,0
117135,-1,0
117136,2084N0402X,1
117137,2084N0400X,1
117138,2084N0400X,1
117139,-1,0
117140,-1,0
117141,-1,0
117142,-1,0
117143,2084N0400X,1
117144,208100000X,1
117145,-1,0
117146,-1,0
117147,-1,0
117148,2084N0400X,1
117149,-1,0
117150,-1,0
117151,-1,0
117152,-1,0
117153,-1,0
117154,-1,0
117155,-1,0
117156,-1,0
117157,-1,0
117158,2084P0800X,1
117159,207Q00000X,1
117160,-1,0
117161,-1,0
117162,-1,0
117163,-1,0
117164,-1,0
117165,-1,0
117166,-1,0
117167,-1,0
117168,-1,0
117169,2084N0400X,1
117170,-1,0
117171,-1,0
117172,2084N0400X,1
117173,-1,0
117174,-1,0
117175,208000000X,1
117176,2084P0800X,1
117177,207Q00000X,1
117178,-1,0
117179,-1,0
117180,-1,0
117181,207N00000X,1
117182,-1,0
117183,-1,0
117184,-1,0
117185,2084N0400X,1
117186,-1,0
117187,-1,0
117188,-1,0
117189,207Q00000X,1
117190,-1,0
117191,208000000X,1
117192,-1,0
117193,-1,0
117194,-1,0
117195,-1,0
117196,-1,0
117197,-1,0
117198,-1,0
117199,-1,0
117200,-1,0
117201,-1,0
117202,-1,0
117203,-1,0
117204,-1,0
117205,-1,0
117206,-1,0
117207,-1,0
117208,-1,0
117209,-1,0
117210,207R00000X,1
117211,-1,0
117212,2084N0400X,1
117213,-1,0
117214,-1,0
117215,-1,0
117216,-1,0
117217,-1,0
117218,-1,0
117219,-1,0
117220,2084N0400X,1
117221,-1,1
117222,207P00000X,1
117223,-1,0
117224,207RG0100X,1
117225,-1,0
117226,-1,0
117227,2084N0400X,1
117228,-1,0
117229,-1,0
117230,-1,0
117231,-1,0
117232,-1,0
117233,2084N0400X,1
117234,2084P0800X,1
117235,363LC1500X,1
117236,207Q00000X,1
117237,2084P0800X,1
117238,207Q00000X,1
117239,2084P0800X,1
117240,-1,0
117241,-1,0
117242,2084V0102X,1
117243,-1,0
117244,-1,0
117245,-1,0
117246,2084N0400X,1
117247,-1,0
117248,208000000X,1
117249,-1,0
117250,-1,0
117251,-1,1
117252,-1,0
117253,-1,0
117254,-1,0
117255,-1,0
117256,2084N0400X,1
117257,-1,0
117258,-1,0
117259,207Y00000X,1
117260,207Q00000X,1
117261,-1,0
117262,-1,0
117263,-1,0
117264,2084P0800X,1
117265,207R00000X,1
117266,-1,0
117267,-1,0
117268,-1,0
117269,-1,0
117270,-1,0
117271,207Q00000X,1
117272,-1,0
117273,-1,0
117274,2084P0800X,1
117275,-1,0
117276,-1,0
117277,-1,0
117278,-1,0
117279,-1,0
117280,2084P0800X,1
117281,-1,0
117282,-1,0
117283,-1,0
117284,-1,0
117285,207R00000X,1
117286,-1,0
117287,-1,0
117288,-1,0
117289,-1,0
117290,-1,0
117291,207Q00000X,1
117292,-1,0
117293,-1,0
117294,-1,0
117295,207Q00000X,1
117296,-1,0
117297,-1,0
117298,2084P0800X,1
117299,-1,0
117300,-1,0
117301,2084N0400X,1
117302,2084P0800X,1
117303,207Q00000X,1
117304,-1,0
117305,-1,0
117306,-1,0
117307,-1,0
117308,-1,0
117309,-1,0
117310,-1,0
117311,-1,0
117312,-1,0
117313,-1,0
117314,-1,0
117315,207RE0101X,1
117316,-1,0
117317,-1,0
117318,-1,0
117319,-1,0
117320,-1,0
117321,-1,0
117322,207Q00000X,1
117323,-1,0
117324,-1,0
117325,-1,0
117326,2084P0800X,1
117327,-1,0
117328,2084N0400X,1
117329,2084P0800X,1
117330,-1,0
117331,-1,0
117332,-1,0
117333,2084P0800X,1
117334,-1,1
117335,-1,0
117336,-1,0
117337,-1,0
117338,-1,0
117339,-1,0
117340,-1,0
117341,-1,0
117342,-1,0
117343,-1,0
117344,-1,0
117345,-1,0
117346,-1,0
117347,-1,0
117348,207RG0100X,1
117349,-1,0
117350,-1,0
117351,-1,0
117352,-1,0
117353,-1,0
117354,2084N0400X,1
117355,2084N0400X,1
117356,-1,1
117357,-1,0
117358,-1,0
117359,-1,0
117360,-1,0
117361,-1,0
117362,-1,0
117363,-1,0
117364,2084P0800X,1
117365,-1,0
117366,-1,0
117367,-1,0
117368,-1,0
117369,-1,0
117370,-1,0
117371,-1,0
117372,2084P0800X,1
117373,-1,0
117374,-1,0
117375,-1,0
117376,-1,0
117377,208000000X,1
117378,-1,0
117379,-1,0
117380,-1,0
117381,-1,0
117382,207Q00000X,1
117383,-1,0
117384,-1,0
117385,-1,1
117386,-1,0
117387,207Q00000X,1
117388,207Q00000X,1
117389,-1,0
117390,-1,0
117391,-1,0
117392,-1,0
117393,-1,0
117394,-1,0
117395,-1,0
117396,-1,0
117397,2084P0800X,1
117398,-1,0
117399,207RG0100X,1
117400,-1,0
117401,-1,0
117402,-1,0
117403,-1,0
117404,174400000X,1
117405,-1,0
117406,-1,0
117407,-1,0
117408,-1,1
117409,-1,0
117410,-1,0
117411,-1,0
117412,-1,0
117413,207Q00000X,1
117414,-1,0
117415,-1,0
117416,-1,0
117417,-1,0
117418,-1,1
117419,-1,0
117420,2084P0800X,1
117421,-1,0
117422,-1,0
117423,-1,0
117424,207RH0003X,1
117425,-1,0
117426,-1,0
117427,-1,0
117428,208000000X,1
117429,2084N0400X,1
117430,-1,0
117431,-1,0
117432,-1,0
117433,207R00000X,1
117434,-1,0
117435,-1,0
117436,-1,0
117437,-1,0
117438,-1,0
117439,-1,0
117440,-1,0
117441,-1,0
117442,-1,0
117443,-1,0
117444,-1,0
117445,207Q00000X,1
117446,2084P0800X,1
117447,-1,1
117448,-1,0
117449,2084N0400X,1
117450,2084N0400X,1
117451,-1,0
117452,-1,0
117453,-1,0
117454,207R00000X,1
117455,207R00000X,1
117456,-1,0
117457,2084N0600X,1
117458,-1,0
117459,-1,0
117460,-1,0
117461,-1,0
117462,207RX0202X,1
117463,207W00000X,1
117464,-1,0
117465,2084P0800X,1
117466,-1,0
117467,-1,0
117468,-1,0
117469,207Q00000X,1
117470,207R00000X,1
117471,-1,0
117472,-1,0
117473,-1,0
117474,2084N0400X,1
117475,2084N0400X,1
117476,2084P0800X,1
117477,-1,0
117478,-1,0
117479,2084P0800X,1
117480,-1,0
117481,2084N0400X,1
117482,-1,0
117483,-1,0
117484,-1,0
117485,363L00000X,1
117486,207R00000X,1
117487,-1,0
117488,-1,0
117489,-1,0
117490,-1,0
117491,-1,0
117492,-1,0
117493,-1,0
117494,-1,0
117495,-1,0
117496,-1,0
117497,-1,0
117498,-1,0
117499,2084P0804X,1
117500,-1,0
117501,2084P0800X,1
117502,-1,0
117503,2084N0400X,1
117504,-1,0
117505,-1,0
117506,-1,0
117507,2084P0800X,1
117508,-1,0
117509,-1,1
117510,207Q00000X,1
117511,-1,0
117512,-1,0
117513,-1,0
117514,-1,0
117515,-1,0
117516,-1,0
117517,-1,0
117518,-1,0
117519,-1,0
117520,-1,0
117521,-1,0
117522,-1,0
117523,-1,0
117524,-1,0
117525,-1,0
117526,-1,0
117527,-1,0
117528,2084P0800X,1
117529,-1,0
117530,-1,0
117531,-1,0
117532,-1,0
117533,2084P0800X,1
117534,-1,0
117535,-1,0
117536,-1,0
117537,207Q00000X,1
117538,-1,0
117539,-1,0
117540,-1,0
117541,-1,0
117542,207VF0040X,1
117543,-1,0
117544,-1,0
117545,2084P0800X,1
117546,-1,0
117547,-1,0
117548,-1,0
117549,-1,0
117550,-1,0
117551,-1,0
117552,-1,0
117553,207KA0200X,1
117554,2084P0800X,1
117555,2083X0100X,1
117556,-1,0
117557,-1,0
117558,2084N0400X,1
117559,207UN0901X,1
117560,207Q00000X,1
117561,-1,0
117562,-1,0
117563,-1,0
117564,2084N0400X,1
117565,-1,0
117566,-1,0
117567,-1,0
117568,-1,0
117569,2084N0400X,1
117570,-1,0
117571,207Q00000X,1
117572,-1,0
117573,-1,0
117574,-1,0
117575,-1,0
117576,207R00000X,1
117577,-1,0
117578,-1,0
117579,-1,0
117580,-1,0
117581,207R00000X,1
117582,-1,0
117583,207Q00000X,1
117584,-1,0
117585,2084P0800X,1
117586,-1,0
117587,-1,0
117588,-1,0
117589,-1,0
117590,-1,0
117591,2084N0400X,1
117592,2084N0400X,1
117593,-1,0
117594,-1,0
117595,207Q00000X,1
117596,-1,0
117597,-1,0
117598,-1,0
117599,-1,0
117600,-1,0
117601,207Q00000X,1
117602,-1,0
117603,-1,0
117604,2084N0400X,1
117605,-1,0
117606,-1,0
117607,-1,0
117608,-1,0
117609,-1,0
117610,-1,0
117611,-1,0
117612,2084P0800X,1
117613,-1,0
117614,-1,0
117615,2084P0804X,1
117616,-1,0
117617,-1,0
117618,2084N0400X,1
117619,-1,0
117620,-1,0
117621,2084P0800X,1
117622,-1,0
117623,2084P0800X,1
117624,-1,0
117625,-1,0
117626,2084N0400X,1
117627,2084P0800X,1
117628,-1,0
117629,-1,0
117630,-1,0
117631,-1,0
117632,-1,0
117633,-1,0
117634,-1,0
117635,-1,0
117636,-1,0
117637,-1,0
117638,2084N0400X,1
117639,-1,0
117640,2084N0400X,1
117641,-1,0
117642,-1,0
117643,363LA2200X,1
117644,-1,0
117645,-1,0
117646,207R00000X,1
117647,207Q00000X,1
117648,-1,0
117649,207R00000X,1
117650,-1,0
117651,-1,0
117652,-1,0
117653,-1,0
117654,-1,0
117655,2084P0804X,1
117656,-1,0
117657,-1,0
117658,-1,0
117659,-1,0
117660,2084P0800X,1
117661,-1,0
117662,208000000X,1
117663,2084P0800X,1
117664,2080P0202X,1
117665,2084N0400X,1
117666,-1,0
117667,-1,0
117668,207Q00000X,1
117669,2084N0400X,1
117670,-1,0
117671,-1,0
117672,207T00000X,1
117673,207R00000X,1
117674,-1,0
117675,2084P0800X,1
117676,-1,0
117677,-1,0
117678,-1,0
117679,-1,0
117680,-1,0
117681,-1,0
117682,2084P0800X,1
117683,207R00000X,1
117684,-1,0
117685,-1,1
117686,2084N0400X,1
117687,-1,0
117688,-1,0
117689,2084N0402X,1
117690,-1,0
117691,-1,0
117692,2084F0202X,1
117693,-1,0
117694,-1,0
117695,-1,0
117696,2084P0800X,1
117697,207R00000X,1
117698,-1,0
117699,-1,0
117700,-1,0
117701,2084P0800X,1
117702,207R00000X,1
117703,2084N0600X,1
117704,-1,0
117705,-1,0
117706,-1,0
117707,207Q00000X,1
117708,-1,0
117709,-1,0
117710,-1,0
117711,-1,0
117712,-1,0
117713,207R00000X,1
117714,-1,0
117715,-1,0
117716,-1,0
117717,-1,0
117718,-1,0
117719,-1,0
117720,-1,0
117721,2084N0400X,1
117722,-1,0
117723,-1,0
117724,-1,0
117725,-1,0
117726,-1,0
117727,2084N0400X,1
117728,-1,0
117729,207RR0500X,1
117730,207KI0005X,1
117731,-1,0
117732,-1,0
117733,207R00000X,1
117734,207PE0005X,1
117735,-1,0
117736,-1,0
117737,-1,0
117738,-1,0
117739,-1,0
117740,-1,0
117741,-1,0
117742,-1,0
117743,207R00000X,1
117744,174400000X,1
117745,2084P0800X,1
117746,-1,0
117747,-1,0
117748,-1,0
117749,-1,0
117750,207R00000X,1
117751,-1,0
117752,-1,0
117753,-1,0
117754,-1,0
117755,-1,0
117756,-1,0
117757,207T00000X,1
117758,-1,0
117759,208D00000X,1
117760,-1,0
117761,-1,0
117762,-1,0
117763,-1,0
117764,-1,0
117765,-1,0
117766,-1,0
117767,-1,1
117768,-1,0
117769,-1,0
117770,2084P0800X,1
117771,207Q00000X,1
117772,-1,0
117773,2083X0100X,1
117774,2084N0400X,1
117775,-1,0
117776,-1,0
117777,-1,0
117778,-1,0
117779,-1,0
117780,-1,0
117781,208D00000X,1
117782,2084N0400X,1
117783,2084N0400X,1
117784,-1,0
117785,-1,0
117786,-1,0
117787,-1,0
117788,-1,0
117789,-1,0
117790,207P00000X,1
117791,-1,0
117792,-1,0
117793,2084N0400X,1
117794,-1,0
117795,-1,0
117796,207RP1001X,1
117797,-1,0
117798,-1,0
117799,-1,0
117800,-1,0
117801,-1,0
117802,207P00000X,1
117803,-1,0
117804,2084P0800X,1
117805,2084P0800X,1
117806,-1,0
117807,-1,0
117808,-1,0
117809,-1,0
117810,-1,0
117811,-1,0
117812,-1,0
117813,2084N0400X,1
117814,-1,0
117815,-1,0
117816,2084P0800X,1
117817,207RH0003X,1
117818,-1,0
117819,-1,0
117820,2084N0400X,1
117821,-1,0
117822,-1,0
117823,207RG0100X,1
117824,207Q00000X,1
117825,-1,0
117826,-1,0
117827,2084N0400X,1
117828,-1,0
117829,-1,0
117830,208100000X,1
117831,-1,0
117832,-1,0
117833,-1,0
117834,-1,0
117835,-1,0
117836,-1,1
117837,2084N0400X,1
117838,-1,0
117839,207Q00000X,1
117840,-1,0
117841,-1,0
117842,-1,0
117843,-1,0
117844,-1,1
117845,2084N0400X,1
117846,-1,0
117847,-1,0
117848,-1,0
117849,2084N0400X,1
117850,-1,0
117851,-1,0
117852,-1,0
117853,-1,0
117854,-1,0
117855,-1,0
117856,-1,0
117857,-1,0
117858,-1,0
117859,-1,0
117860,-1,0
117861,-1,0
117862,-1,0
117863,2084N0400X,1
117864,-1,0
117865,-1,0
117866,-1,0
117867,-1,0
117868,2084P0800X,1
117869,-1,0
117870,-1,0
117871,-1,0
117872,-1,0
117873,-1,0
117874,-1,0
117875,-1,0
117876,-1,0
117877,-1,0
117878,2085R0001X,1
117879,-1,0
117880,-1,0
117881,207R00000X,1
117882,-1,0
117883,-1,0
117884,-1,0
117885,-1,0
117886,-1,0
117887,-1,0
117888,207Q00000X,1
117889,-1,0
117890,-1,0
117891,-1,0
117892,-1,0
117893,2084P0800X,1
117894,-1,0
117895,-1,0
117896,-1,0
117897,-1,0
117898,-1,0
117899,-1,0
117900,-1,0
117901,2084P0800X,1
117902,-1,0
117903,-1,0
117904,2084P0800X,1
117905,-1,0
117906,-1,0
117907,2084P0800X,1
117908,2084P0800X,1
117909,-1,0
117910,-1,0
117911,-1,0
117912,-1,0
117913,-1,0
117914,-1,0
117915,-1,0
117916,-1,0
117917,-1,0
117918,-1,0
117919,-1,0
117920,207RH0003X,1
117921,-1,0
117922,-1,0
117923,207ZP0105X,1
117924,-1,0
117925,2084P0800X,1
117926,-1,0
117927,-1,0
117928,207Q00000X,1
117929,-1,0
117930,2084P0800X,1
117931,-1,0
117932,-1,0
117933,-1,0
117934,2084P0800X,1
117935,207RG0300X,1
117936,-1,0
117937,-1,0
117938,2084P0800X,1
117939,-1,0
117940,207R00000X,1
117941,-1,0
117942,-1,0
117943,-1,0
117944,-1,0
117945,-1,0
117946,-1,0
117947,-1,0
117948,-1,0
117949,2084P0800X,1
117950,-1,0
117951,2084P0800X,1
117952,-1,0
117953,-1,0
117954,-1,0
117955,2084N0400X,1
117956,-1,0
117957,2084P0800X,1
117958,-1,0
117959,-1,0
117960,-1,0
117961,207V00000X,1
117962,-1,0
117963,-1,0
117964,-1,0
117965,2084P0800X,1
117966,-1,0
117967,-1,0
117968,-1,0
117969,-1,0
117970,-1,0
117971,-1,0
117972,-1,0
117973,2084N0400X,1
117974,-1,0
117975,-1,0
117976,-1,0
117977,207ZP0105X,1
117978,2084N0400X,1
117979,2084N0400X,1
117980,-1,0
117981,2084N0400X,1
117982,2084N0400X,1
117983,2084N0400X,1
117984,-1,0
117985,2084P0800X,1
117986,-1,0
117987,2084N0400X,1
117988,-1,0
117989,208000000X,1
117990,-1,0
117991,2084P0800X,1
117992,-1,0
117993,-1,0
117994,-1,0
117995,-1,0
117996,2084N0400X,1
117997,364SP0808X,1
117998,-1,0
117999,-1,1
118000,-1,0
118001,2084N0400X,1
118002,2084N0600X,1
118003,-1,0
118004,-1,0
118005,2084N0600X,1
118006,-1,0
118007,-1,0
118008,2084N0400X,1
118009,-1,0
118010,207Q00000X,1
118011,207RG0100X,1
118012,2084N0400X,1
118013,-1,0
118014,-1,0
118015,-1,0
118016,2084P0800X,1
118017,207RH0003X,1
118018,-1,0
118019,-1,0
118020,-1,0
118021,-1,0
118022,-1,0
118023,-1,0
118024,-1,0
118025,-1,0
118026,-1,0
118027,-1,0
118028,207R00000X,1
118029,-1,0
118030,-1,0
118031,-1,0
118032,-1,0
118033,207R00000X,1
118034,-1,0
118035,-1,0
118036,-1,0
118037,-1,0
118038,-1,0
118039,-1,0
118040,2084P0800X,1
118041,2084N0400X,1
118042,207Q00000X,1
118043,207Q00000X,1
118044,-1,0
118045,-1,0
118046,-1,0
118047,-1,0
118048,2084P0800X,1
118049,-1,0
118050,2084P0800X,1
118051,2084N0600X,1
118052,207RP1001X,1
118053,207R00000X,1
118054,-1,0
118055,2084P0800X,1
118056,2084N0402X,1
118057,2084P0800X,1
118058,-1,0
118059,-1,0
118060,-1,0
118061,207R00000X,1
118062,-1,0
118063,-1,0
118064,-1,0
118065,-1,0
118066,-1,0
118067,-1,0
118068,-1,0
118069,-1,0
118070,-1,0
118071,-1,0
118072,-1,0
118073,-1,0
118074,-1,0
118075,-1,0
118076,-1,0
118077,-1,0
118078,363AM0700X,1
118079,207Q00000X,1
118080,-1,0
118081,2084N0402X,1
118082,207P00000X,1
118083,-1,0
118084,-1,0
118085,-1,0
118086,-1,0
118087,-1,0
118088,-1,0
118089,-1,0
118090,2084V0102X,1
118091,-1,0
118092,-1,0
118093,-1,0
118094,2084N0400X,1
118095,-1,0
118096,-1,0
118097,-1,0
118098,2084P0800X,1
118099,207R00000X,1
118100,-1,0
118101,-1,0
118102,-1,0
118103,2084N0400X,1
118104,-1,0
118105,2084N0600X,1
118106,-1,0
118107,-1,0
118108,-1,0
118109,-1,0
118110,-1,0
118111,-1,0
118112,-1,0
118113,207Q00000X,1
118114,-1,0
118115,2084P0800X,1
118116,-1,0
118117,-1,0
118118,-1,0
118119,-1,0
118120,-1,0
118121,-1,0
118122,-1,0
118123,207QS1201X,1
118124,2084P0800X,1
118125,2084P0800X,1
118126,-1,0
118127,2084P0800X,1
118128,-1,0
118129,-1,0
118130,-1,0
118131,-1,0
118132,-1,0
118133,-1,0
118134,-1,0
118135,-1,0
118136,-1,0
118137,-1,0
118138,-1,0
118139,-1,0
118140,-1,0
118141,-1,0
118142,-1,0
118143,-1,0
118144,-1,0
118145,-1,1
118146,-1,1
118147,-1,0
118148,-1,0
118149,2084N0400X,1
118150,2084P0800X,1
118151,-1,0
118152,207Q00000X,1
118153,-1,0
118154,-1,0
118155,-1,0
118156,-1,0
118157,2084N0400X,1
118158,2084P0800X,1
118159,2084N0402X,1
118160,-1,0
118161,-1,0
118162,-1,0
118163,-1,0
118164,2084P0800X,1
118165,-1,0
118166,-1,0
118167,-1,0
118168,-1,0
118169,-1,0
118170,-1,0
118171,207R00000X,1
118172,-1,0
118173,2084N0400X,1
118174,-1,0
118175,-1,0
118176,-1,0
118177,-1,0
118178,-1,0
118179,207Q00000X,1
118180,-1,0
118181,-1,0
118182,-1,0
118183,-1,0
118184,-1,0
118185,2084N0600X,1
118186,-1,0
118187,-1,0
118188,-1,0
118189,-1,0
118190,-1,0
118191,-1,0
118192,-1,0
118193,-1,0
118194,2084N0600X,1
118195,-1,0
118196,-1,0
118197,-1,0
118198,-1,0
118199,-1,0
118200,-1,0
118201,-1,0
118202,-1,0
118203,-1,0
118204,-1,0
118205,-1,0
118206,-1,0
118207,207R00000X,1
118208,2084P0800X,1
118209,-1,0
118210,-1,0
118211,-1,0
118212,-1,0
118213,207Q00000X,1
118214,2084N0400X,1
118215,2084P0805X,1
118216,-1,0
118217,-1,0
118218,2084N0400X,1
118219,2084N0400X,1
118220,-1,0
118221,-1,0
118222,-1,0
118223,-1,0
118224,-1,0
118225,2084N0400X,1
118226,-1,1
118227,207RG0100X,1
118228,-1,0
118229,-1,1
118230,-1,0
118231,-1,0
118232,-1,0
118233,-1,0
118234,2084N0400X,1
118235,-1,0
118236,-1,0
118237,-1,0
118238,207RC0000X,1
118239,-1,0
118240,-1,0
118241,-1,0
118242,-1,0
118243,-1,0
118244,-1,0
118245,-1,0
118246,-1,0
118247,2084N0400X,1
118248,2084P0800X,1
118249,-1,0
118250,-1,0
118251,-1,0
118252,-1,0
118253,-1,0
118254,-1,0
118255,-1,0
118256,-1,0
118257,-1,0
118258,-1,0
118259,-1,0
118260,207RE0101X,1
118261,-1,0
118262,208000000X,1
118263,207Q00000X,1
118264,207W00000X,1
118265,207Q00000X,1
118266,2084N0400X,1
118267,-1,0
118268,2084P0800X,1
118269,-1,0
118270,2084N0400X,1
118271,-1,0
118272,207N00000X,1
118273,-1,0
118274,207RG0100X,1
118275,207Q00000X,1
118276,-1,0
118277,-1,0
118278,-1,0
118279,-1,0
118280,-1,0
118281,-1,0
118282,-1,0
118283,207R00000X,1
118284,2084P0804X,1
118285,2084P0800X,1
118286,208000000X,1
118287,-1,0
118288,-1,0
118289,-1,0
118290,-1,0
118291,2084N0400X,1
118292,-1,0
118293,-1,0
118294,-1,0
118295,2084P0800X,1
118296,-1,0
118297,207T00000X,1
118298,207R00000X,1
118299,-1,0
118300,-1,0
118301,-1,0
118302,-1,0
118303,-1,0
118304,-1,0
118305,-1,0
118306,-1,0
118307,-1,0
118308,-1,0
118309,-1,0
118310,-1,0
118311,2084N0400X,1
118312,-1,0
118313,-1,0
118314,2084N0400X,1
118315,-1,0
118316,-1,0
118317,-1,0
118318,207Q00000X,1
118319,-1,0
118320,-1,0
118321,2084P0800X,1
118322,2084P0804X,1
118323,-1,0
118324,-1,0
118325,-1,0
118326,-1,0
118327,-1,0
118328,-1,0
118329,-1,0
118330,2084P0800X,1
118331,-1,0
118332,2084N0400X,1
118333,-1,0
118334,-1,0
118335,-1,0
118336,-1,0
118337,2084P0800X,1
118338,-1,0
118339,-1,0
118340,2084N0400X,1
118341,-1,0
118342,-1,0
118343,-1,0
118344,-1,0
118345,207W00000X,1
118346,-1,0
118347,-1,0
118348,-1,0
118349,-1,0
118350,2084P0800X,1
118351,-1,0
118352,2084P0800X,1
118353,-1,0
118354,2084N0400X,1
118355,207R00000X,1
118356,-1,0
118357,-1,0
118358,-1,0
118359,207RN0300X,1
118360,-1,0
118361,-1,0
118362,2084P0800X,1
118363,-1,0
118364,-1,0
118365,-1,0
118366,207Q00000X,1
118367,2084A2900X,1
118368,2084P0800X,1
118369,-1,0
118370,-1,0
118371,-1,0
118372,-1,0
118373,-1,0
118374,2084N0600X,1
118375,-1,0
118376,-1,0
118377,-1,0
118378,-1,0
118379,-1,0
118380,-1,0
118381,-1,0
118382,-1,0
118383,-1,0
118384,-1,0
118385,-1,0
118386,-1,1
118387,-1,0
118388,-1,0
118389,2084N0400X,1
118390,-1,0
118391,-1,0
118392,-1,0
118393,-1,0
118394,-1,0
118395,2084P0804X,1
118396,-1,0
118397,-1,0
118398,-1,0
118399,207RR0500X,1
118400,-1,0
118401,-1,0
118402,-1,0
118403,-1,0
118404,2084P0800X,1
118405,2084N0400X,1
118406,2084N0400X,1
118407,-1,0
118408,2084P0800X,1
118409,207V00000X,1
118410,207RG0100X,1
118411,-1,0
118412,-1,0
118413,-1,0
118414,-1,0
118415,-1,0
118416,-1,0
118417,-1,0
118418,207V00000X,1
118419,-1,0
118420,-1,0
118421,-1,0
118422,207P00000X,1
118423,-1,0
118424,208000000X,1
118425,-1,1
118426,207Q00000X,1
118427,2084P0800X,1
118428,-1,0
118429,2084N0400X,1
118430,-1,0
118431,2084P0800X,1
118432,-1,0
118433,-1,0
118434,2084P0800X,1
118435,-1,0
118436,-1,0
118437,-1,0
118438,-1,0
118439,-1,0
118440,-1,0
118441,207Q00000X,1
118442,-1,0
118443,-1,0
118444,207X00000X,1
118445,-1,0
118446,2084P0800X,1
118447,-1,0
118448,-1,0
118449,-1,0
118450,-1,0
118451,-1,0
118452,2084N0400X,1
118453,2084P0800X,1
118454,-1,0
118455,-1,0
118456,-1,0
118457,207RG0100X,1
118458,-1,0
118459,2084N0400X,1
118460,-1,0
118461,-1,0
118462,2084P0800X,1
118463,-1,0
118464,-1,0
118465,-1,0
118466,-1,0
118467,207Q00000X,1
118468,-1,0
118469,-1,0
118470,-1,0
118471,207Q00000X,1
118472,2084N0400X,1
118473,-1,0
118474,-1,0
118475,-1,0
118476,-1,1
118477,-1,0
118478,-1,0
118479,-1,0
118480,-1,0
118481,-1,0
118482,207Q00000X,1
118483,207Q00000X,1
118484,207RG0100X,1
118485,2084N0400X,1
118486,2084P0800X,1
118487,2084P0800X,1
118488,-1,0
118489,-1,0
118490,2084P0800X,1
118491,-1,0
118492,207RH0003X,1
118493,-1,0
118494,2084N0400X,1
118495,-1,0
118496,-1,0
118497,2084N0400X,1
118498,-1,0
118499,-1,0
118500,-1,0
118501,-1,0
118502,2084P0800X,1
118503,2084N0400X,1
118504,-1,0
118505,-1,0
118506,-1,0
118507,2084N0400X,1
118508,2084P0802X,1
118509,2084N0400X,1
118510,-1,0
118511,-1,0
118512,-1,0
118513,-1,0
118514,2084P0804X,1
118515,2084F0202X,1
118516,-1,0
118517,-1,0
118518,2084P0800X,1
118519,2084P0800X,1
118520,-1,0
118521,-1,0
118522,-1,0
118523,-1,0
118524,-1,0
118525,-1,0
118526,207N00000X,1
118527,-1,0
118528,207T00000X,1
118529,207Q00000X,1
118530,-1,0
118531,2084P0800X,1
118532,207Q00000X,1
118533,2084P0800X,1
118534,-1,0
118535,2084P0800X,1
118536,-1,0
118537,2084N0400X,1
118538,2084P0800X,1
118539,-1,0
118540,207R00000X,1
118541,2084N0400X,1
118542,207Q00000X,1
118543,-1,0
118544,-1,0
118545,-1,0
118546,-1,0
118547,-1,0
118548,-1,0
118549,2084P0800X,1
118550,2084P0800X,1
118551,-1,0
118552,-1,0
118553,-1,0
118554,-1,0
118555,2084P0800X,1
118556,207VX0000X,1
118557,-1,0
118558,-1,0
118559,-1,0
118560,-1,0
118561,-1,0
118562,-1,0
118563,-1,0
118564,-1,0
118565,-1,0
118566,2084P0800X,1
118567,207R00000X,1
118568,-1,0
118569,-1,0
118570,-1,0
118571,-1,0
118572,207Q00000X,1
118573,363LF0000X,1
118574,-1,0
118575,-1,0
118576,207Q00000X,1
118577,2084P0800X,1
118578,-1,0
118579,-1,0
118580,-1,0
118581,2084N0400X,1
118582,-1,0
118583,-1,0
118584,-1,0
